PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7810;"Oficina de Turismo de Austria";"";" De lunes a viernes de 9 a 17 horas  No disponen de oficina en Madrid, solo atienden por teléfono e internet ";"No dispone de oficina en Madrid, sólo atienden por teléfono e internet";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=372c19d41471c010VgnVCM1000000b205a0aRCRD";"-";"-";"V";"0";"";"";"";"";"";"";"";"";"";"439677";"4475292";"40.4241953857432";"-3.712405377713949";"902 999 432";"";"informacion@austria.info";"/contenido/entidadesYorganismos/OficinasTurismo"; 
6025564;"Oficina de Turismo de Baleares";"Esta oficina carece de sede física solo dispone de dirección web para facilitar información.";"";"";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98df03968e42f210VgnVCM2000000c205a0aRCRD";"-";"-";"";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
127469;"Oficina de Turismo de Brasil";"";"Consultar telefónicamente";"";" Metro: Alonso Martínez (líneas 4, 5, 10), Rubén Dario (línea 5)  Bus: 3, 5, 7, 14, 21, 27, 45, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b15d47048781c010VgnVCM1000000b205a0aRCRD";"ALMAGRO";"CALLE";"V";"28";"2ª";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441348";"4475943";"40.43017960044132";"-3.692768600492918";"917 020 689";"";"secom.madrid@itamaraty.gov.br";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7844;"Oficina de Turismo de Castilla - León";"";"Consultar horario.";"";" Metro: Retiro (línea 2)  Bus: 1 , 2 , 15 , 19 , 20 , 28 , 51 , 52 , 74 , 146 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c93c19d41471c010VgnVCM1000000b205a0aRCRD";"ALCALÁ";"CALLE";"V";"105";"";"";"";"";"MADRID";"MADRID";"28009";"RECOLETOS";"SALAMANCA";"442183";"4475003";"40.42177018095319";"-3.6828394778643716";"915 780 324";"917 812 416";"oficinademadridfundacionsiglo@gmail.com";"/contenido/entidadesYorganismos/OficinasTurismo"; 
5801861;"Oficina de Turismo de Ceuta";"Esta oficina carece de sede física solo dispone de dirección web para facilitar información.";"";"";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=33b0cb48a441b210VgnVCM2000000c205a0aRCRD";"-";"-";"";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"turismo@ceuta.es";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7839;"Oficina de Turismo de Chile";"";"Consultar telefónicamente";"";" Metro: Nuñez de Balboa (líneas 5, 9)  Bus: 1, 9, 19, 51, 74  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=717c19d41471c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"80";"1";"Izda";"";"";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"442133";"4475900";"40.42984738903388";"-3.6834988415722334";"914 357 834";"";"prochilespain@prochile.gov.cl";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7843;"Oficina de Turismo de China";"";"Consultar telefónicamente";"";" Metro: Callao (línea 3)  Bus: 1, 2, 44, 46, 74, 75, 133, 146, 147, 148, 202 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0dad19d41471c010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"39";"8º";"Izqda";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440273";"4474832";"40.42009457178475";"-3.7053367443046565";"915 480 011";"915 480 597";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7413812;"Oficina de Turismo de Croacia";"";"Consultar telefónicamente";"";" Metro: Serrano (línea 4)  Bus: 1, 9, 19, 51, 74 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68adeea6bf715410VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441848";"4475150";"40.423071040236564";"-3.6868016346415553";"917 815 514";"914 318 443";"info@visitacroacia.es";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7837;"Oficina de Turismo de Cuba";"";"Consultar telefónicamente";"";" Metro: Santiago Bernabéu (línea 10)  Bus: 14, 27, 40, 43, 120, 126, 147, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=048c19d41471c010VgnVCM1000000b205a0aRCRD";"HABANA";"PASEO";"V";"50";"Bajo";"D";"";"";"MADRID";"MADRID";"28036";"EL VISO";"CHAMARTIN";"441898";"4478247";"40.4509737804771";"-3.6864959795755223";"914 113 097";"";"info@descubracuba";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7812;"Oficina de Turismo de Ecuador";"";"Consultar telefónicamente";"";" Metro: Nuñez de Balboa   Bus: 9, 12, 19, 51, 61 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=969c19d41471c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"114";"2º";"Dcha.";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442176";"4476559";"40.435786907325046";"-3.6830637919224922";"915 627 215";"";"info@mecuador.es";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7840;"Oficina de Turismo de Egipto";"";"Consultar telefónicamente";"";" Metro: Plaza de España (línea 3)  Bus: 1, 2, 3,  44, 46, 74, 75, 133, 138, 148, 202, C ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=29ac19d41471c010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"78";"8";"IZDA";"";"";"MADRID";"MADRID";"28013";"UNIVERSIDAD";"CENTRO";"439850";"4475188";"40.423271055213334";"-3.7103562860569252";"915 592 121";"915 475 165";"es@egypt.travel";"/contenido/entidadesYorganismos/OficinasTurismo"; 
5801505;"Oficina de Turismo de Finlandia";"";"";"Proporciona información a través de internet ";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f564bc4e9ef0b210VgnVCM1000000b205a0aRCRD";"-";"-";"";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7814;"Oficina de Turismo de Francia";"";"Consultar telefónicamente";"";" Metro: Retiro (línea 2), Serrrano (línea 2)  Bus: 1, 2, 9, 15, 19, 20, 21, 28, 51, 52, 53, 74, 146, 202  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbbc19d41471c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"16";"3º";"Izqda";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441736";"4475113";"40.42272987584036";"-3.6881184215044875";"915 489 749 (Información)   
      
";"915 412 412";"info.es@atout-france.fr";"/contenido/entidadesYorganismos/OficinasTurismo"; 
47118;"Oficina de Turismo de Gibraltar";"";"";"Proporciona información a través de internet ";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3d6e7510551c010VgnVCM2000000c205a0aRCRD";"-";"-";"V";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"info@gibraltar.gov.uk";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7816;"Oficina de Turismo de Grecia";"";"Consultar telefónicamente";"";" Metro: Arg&uuml;elles (línea 3)  Bus: 1 , 2 , 21, 44, 74, 133, 202, C  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ecc19d41471c010VgnVCM1000000b205a0aRCRD";"QUINTANA";"CALLE";"V";"2";"2º";"D-E";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439399";"4475796";"40.4287153966979";"-3.715730424495196";"915 484 889";"915 428 138";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
6416785;"Oficina de turismo de Guatemala";"";"";"";" Metro: Colón (línea 4)  Bus: 5, 14, 27, 45, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df5f44e4373f6310VgnVCM1000000b205a0aRCRD";"FERNANDO EL SANTO";"CALLE";"V";"27";"3º";"B";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441530";"4475712";"40.42811147922819";"-3.69060179113649";"913 440 347 / 913 441 417";"";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7819;"Oficina de Turismo de Hungria";"";"Consultar telefónicamente";"";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=63fc19d41471c010VgnVCM1000000b205a0aRCRD";"--";"--";"V";"--";"";"";"";"";"MADRID";"MADRID";"";"CASTILLEJOS";"";"9";"9";"";"";"915 569 348";"";"hungria@hungriaturismo.com";"/contenido/entidadesYorganismos/OficinasTurismo"; 
5801834;"Oficina de Turismo de India";"";"";" Proporciona información a través de internet  ";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11cbcb48a441b210VgnVCM2000000c205a0aRCRD";"-";"-";"";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
39693;"Oficina de Turismo de Irán";"";"";"Proporciona información a través de internet, correo y teléfono";" Metro: Avenida de América (líneas 4, 6, 7, 9)  Bus: 9, 16, 19, 51 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66e6e7510551c010VgnVCM2000000c205a0aRCRD";"MARIA DE MOLINA";"CALLE";"V";"26";"1ª";"Dcha";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442030";"4476758";"40.43756941084443";"-3.6848032592188162";"915 643 613";"914 110 503";"iran@iransara.es";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7822;"Oficina de Turismo de Israel";"";"Consultar telefónicamente";"";" Metro: Bilbao, Tribunal   Bus: 21, 37, 40, 147, 149  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=881d19d41471c010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"101";"5º";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440558";"4475696";"40.42789832941921";"-3.7020584270478287";"915 943 211";"915 944 372";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7823;"Oficina de Turismo de Italia";"";"Consultar telefónicamente";"";" Metro: Gregorio Marañón , Rubén Darío   Bus: 12, 16, 19, 9, 51, 61   ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b2d19d41471c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"120";"1º";"Dcha";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441909";"4476632";"40.4364258837023";"-3.6862182951851614";"915 670 670";"915 711 579";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
6416617;"Oficina de Turismo de Japón";"";"";"Proporciona información a través de internet ";"";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=840ae31b763f6310VgnVCM1000000b205a0aRCRD";"-";"-";"V";"0";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7834;"Oficina de Turismo de Jordania";"";"Consultar telefónicamente";"";" Metro: Retiro (línea 2)  Bus: 1, 9, 19, 51, 74 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad3d19d41471c010VgnVCM1000000b205a0aRCRD";"VILLANUEVA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441780";"4475095";"40.4225708087371";"-3.687598129527758";"917 813 987";"";"spain@visitjordan.com";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7804;"Oficina de Turismo de la Comunidad de Madrid. Aeropuerto  de Barajas Terminal 1";"";"De lunes a sábados de 9 a 20 horas. Domingos  y festivos de 9 a 14 horas, excepto 1 de mayo, 25 de diciembre y 1 de enero, que permanecerá cerrada.";"Proporcionan información turística de la Comunidad de Madrid y de los lugares mas representativos de España";" Metro: Aeropuerto T1  Bus: 101 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=305d19d41471c010VgnVCM1000000b205a0aRCRD";"BARAJAS";"AEROPUERTO";"S/N";"0";"";"";"";"Llegadas Internacionales (T1)";"MADRID";"MADRID";"28042";"AEROPUERTO";"BARAJAS";"451801";"4479639";"40.4641393496236";"-3.5698214842707134";"913 058 656 / Información turística y cultural: 902 100 007 ";"913 054 195";"turismo@madrid.org";"/contenido/entidadesYorganismos/OficinasTurismo"; 
190857;"Oficina de Turismo de la Comunidad de Madrid. Aeropuerto de Barajas Terminal 4";"";"Todos los días de 9 a 20 horas. Cerrado, 1 de mayo, 25 de diciembre y 1 de enero";"Proporcionan información turística de la Comunidad de Madrid y de los lugares mas representativos de España";" Metro: Línea 8 - estación Aeropuerto T-4   Bus: Línea 201 Barajas - Aeropuerto T4  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28aa8f79e9c70110VgnVCM1000000b205a0aRCRD";"HISPANIDAD";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28042";"AEROPUERTO";"BARAJAS";"450422";"4478287";"40.45188738242834";"-3.5859807207200376";"Sala 11: 913 338 247             
Sala 10: 913 338 252    
Información turística y cultural: 902 100 007           
";"913 338 274 (Sala 11)";"turismo@madrid.org";"/contenido/entidadesYorganismos/OficinasTurismo"; 
6192812;"Oficina de Turismo de la Comunidad de Madrid. Calle Alcalá, 31";"";" De lunes a sábados de 9 a 20 horas. Domingos y festivos (excepto: 1 de mayo, 25 de diciembre y 1 de enero) de 9 a 14 horas. ";"";" Metro: Sevilla (línea 2), Banco de España ( línea 2)  Bus: 1, 2, 9, 15, 20, 28, 51, 52, 74, 146, 202 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a0b992ad93d2310VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440869";"4474642";"40.41842560545147";"-3.6982941133384717";"912 767 187   
Información turística y cultural: 902 100 007        
";"912 767 186";"turismo@madrid.org";"/contenido/entidadesYorganismos/OficinasTurismo"; 
7808;"Oficina de Turismo de la Comunidad de Madrid. Calle Duque de Medinaceli";"";"De lunes a sábados de 8 a 15 horas. Domingos y festivos de 9 a 14 horas";"Proporcionan información turística de la Comunidad de Madrid y de los lugares mas representativos de España";" Metro: Antón Martín (línea 1), Banco de España (línea 2)  Bus: 6, 26, 32, 57 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c26d19d41471c010VgnVCM1000000b205a0aRCRD";"DUQUE DE MEDINACELI";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441062";"4474293";"40.415295360876854";"-3.6959869173057225";"Información turística y cultural:  902 100 007  / 914 294 951      
";"914 293 705";"turismo@madrid.org";"/contenido/entidadesYorganismos/OficinasTurismo"; 
