PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
91099;"Cine Verdi HD";"Consulte la cartelera en la  página web de la guía del ocio ";"Consultar telefónicamente.";"";" Metro: Canal (líneas 2, 7), Quevedo (línea 2)  Bus: 3, 12, 16, 37, 61, 149 ";"  Día del espectador:  lunes ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b63e3d232e91f010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28015";"TRAFALGAR";"CHAMBERI";"440393";"4476667";"40.43662476624267";"-3.70408281907753";"914 473 930 
";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
30455;"Cine Victoria";"Consulte la cartelera en la  página web de la guía del ocio ";"Consultar telefónicamente.";"";" Metro: Diego de León (líneas 4, 5, 6)  Bus: 12, 26, 43, 48, 56, 61, 72, 73,    C1   ,   C2  ";" Día del espectador:  miércoles";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=394e3d232e91f010VgnVCM1000000b205a0aRCRD";"FRANCISCO SILVELA";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"442966";"4476373";"40.43416598323624";"-3.6737332830250886";"917 251 266";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
5548871;"Cines Yelmo Islazul";"";"";"";" Bus: 35, 108, 118, 155 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bc4a4cc80056210VgnVCM2000000c205a0aRCRD";"CALDERILLA";"CALLE";"V";"1";"";"";"";"CENTRO COMERCIAL ISLAZUL";"MADRID";"MADRID";"28054";"BUENAVISTA";"CARABANCHEL";"437457";"4468762";"40.3652060762759";"-3.737931015705989";"";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
4549928;"Cinesa Manoteras";"Consulte la cartelera en la  página web de la guía del ocio ";"";"";" Renfe: Fuente de la Mora ( C7 ,  C10 )  Bus: 150, 174 ";" Día del espectador:  miércoles";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb86f91462a1110VgnVCM1000000b205a0aRCRD";"MANOTERAS";"AVENIDA";"V";"40";"";"";"";"";"MADRID";"MADRID";"28050";"VALDEFUENTES";"HORTALEZA";"443715";"4482126";"40.48604287095553";"-3.6654142365599194";"902 100 842 
";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
6963310;"Cineteca del Matadero Madrid";" Sala dedicada casi en exclusiva al cine de no ficción ";" Taquilla, media hora antes del comienzo de la sesión ";"";" Metro :  Legazpi (líneas 6, 3)  Bus: 6 , 8 , 18 , 19 , 45 , 78 , 148 ";"  Venta anticipada  en la  página web de entradas.com  ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"CHOPERA";"PASEO";"V";"14";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"915 170 903                     
";"";"info@cinetecamadrid.com";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
96378;"Filmoteca Española";" La Filmoteca Española es el archivo histórico que custodia el patrimonio fílmico español. Tiene como misión recuperar, investigar y conservar el patrimonio cinematográfico y promover su conocimiento. Es una Subdirección General del Instituto de la Cinematografía y de las Artes Audiovisuales y desde 1956 pertenece a la Federación Internacional de Archivos Fílmicos    Ubicada en el Palacio de Perales    Edificio de carácter monumental  Construido a principios del siglo XVIII por el arquitecto Pedro de Ribera, representante del barroco castizo madrileño. Rehabilitado por el arquitecto Javier Feduchi Benlliure, finalizando las obras en 2001 ";" Biblioteca: de lunes a viernes de 9:30 a 14 horas ";"  Fondos fílmicos  Catalogación y documentación (Biblioteca y archivo gráfico)  Consulta y visionado de películas por razones de investigación, estudio o docencia  Sala de exposiciones  ";" Metro: Tirso de Molina (Línea 1)  Bus: 6 , 26 , 32 , 65 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f2f3d232e91f010VgnVCM1000000b205a0aRCRD";"MAGDALENA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440534";"4473966";"40.41231195969282";"-3.7021792836496275";"914 672 600";"914 672 608";"filmoteca@mcu.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2044;"Filmoteca Española. Cine Doré";" El Cine Doré es el local de la Filmoteca Española donde ésta exhibe diariamente sus programaciones cinematográficas. El edificio cuenta con tres salas de proyecciones: sala 1 (reconstrucción de la primitiva del Salón Doré), sala 2 (de diseño más moderno) y sala 3 o Luis García Berlanga (sala al aire libre, funciona únicamente desde julio a mediados de septiembre, cuenta con un servicio de bar). Las instalaciones se completan con una cafetería y una librería especializada en temas de cine ";"  Taquilla : desde las 16:15 horas hasta 15 minutos después del comienzo de la última sesión. Se despachan como máximo tres entradas por persona y sesión. No se reservan entradas ni se pueden realizar cambios una vez comenzada la sesión.  Venta anticipada: desde las 21 horas hasta el cierre de la taquilla para las sesiones del día siguiente y sin sobrepasar un tercio del aforo de cada una de las salas   Cafetería : de 17 a 00:45 horas   Librería : de 17:30 a 22 horas. Lunes cerrado ";"  Dos salas para proyecciones  Cafetería  Librería     Exhibición :   Las películas extranjeras se exhiben siempre en versión original. Cuando las copias de las películas carecen de subtítulos, éstos se realizan de manera electrónica   Proyecciones :  Tienen lugar de martes a domingo (excepto festivos). Su número suele ser de cuatro sesiones diarias  La primera sesión comienza a las 17:30 horas en invierno y a las 18 horas en verano  La última sesión no tiene establecida hora fija de inicio. Suele comenzar alrededor de las 22 horas ";" Metro: Antón Martín (Línea 1)  Bus: 6, 26, 32 ";"En 1912 se inauguró el salón Doré. Aunque no fue hasta 1923 cuando se construyó el Cine Doré. De estilo modernista, sus planos fueron firmados por el arquitecto  Críspulo Moro Cabeza , bajo promoción del industrial  Arturo Carballo Alemany . En 1982, la Corporación Municipal adquiere el Cine como edificio de interés arquitectónico y, tras la firma de cesión al Ministerio de Cultura, se decide destinarlo a local de proyecciones para la  Filmoteca Española ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c1f3d232e91f010VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440784";"4473908";"40.411807323876616";"-3.69922751452095";"913 692 118 (gerencia) / 913 691 125 (taquillas) / 913 694 923 (cafetería) / 913 694 673 (librería)";"913 691 250";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
43002;"Pequeño Cine Estudio";"";"";"";" Metro: Quevedo ( L2 ), San Bernardo ( L2 ,  L4 )  Bus: 16, 37, 61, 149 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f77d3d232e91f010VgnVCM1000000b205a0aRCRD";"MAGALLANES";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"440276";"4476202";"40.4324363685589";"-3.705430315372582";"914 472 920";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
17345;"Yelmo Cines Ideal 3D";" Consulte la cartelera en la  página web de la guía del ocio  ";"Consultar telefónicamente.";"";" Metro: Tirso de Molina (línea 1)  Bus: 6, 32, 50, 65 ";"  Día del espectador:  lunes y miércoles   Venta anticipada  de entradas en el servicio  entradas.com  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb5e3d232e91f010VgnVCM1000000b205a0aRCRD";"DOCTOR CORTEZO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440397";"4474133";"40.41380655817473";"-3.70380956260549";"914 362 518 
";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 
4790158;"Yelmo Cines Plenilunio 3D";"Consulte la cartelera en la  página web de la guía del ocio ";"";"";" Bus :  77 ";" Días del espectador:  lunes y jueves";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adc8490187ee7110VgnVCM1000000b205a0aRCRD";"EISENHOWER";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"0";"";"";"450132";"4478013";"";"";"";"";"";"/contenido/entidadesYorganismos/CinesFilmotecas"; 

